"[-96, 2, 1, -1, 22, -3, -2]"
"[-97, 1, 1, -1, 22, -3, -2]"
"[-97, -2, 1, -1, 23, -3, -2]"
"[-98, -2, 1, -1, 23, -3, -2]"
"[-98, -2, 1, -1, 23, -3, -2]"
"[-98, -2, 1, -1, 22, -3, -2]"
"[-98, -2, 1, -1, 22, -3, -2]"
"[-98, -2, 1, -1, 22, -3, -2]"
"[-98, -2, 1, -1, 22, -3, -2]"
"[-98, -2, 1, -1, 22, -3, -2]"
"[-98, -2, 1, 0, 22, -3, -2]"
"[-98, -2, 1, 1, 22, -3, -2]"
"[-98, -2, 1, 1, 22, -3, -2]"
"[-98, -1, 1, 1, 22, -3, -2]"
"[-97, 1, 1, 3, 17, -3, -2]"
"[-96, 5, 1, 7, 10, -4, -2]"
"[-95, 11, 1, 9, 2, -6, -2]"
"[-93, 17, 1, 9, -5, -6, -2]"
"[-92, 22, 1, 9, -12, -6, -2]"
"[-90, 26, 1, 9, -20, -6, -2]"
"[-88, 29, 1, 9, -26, -5, -2]"
"[-88, 33, -3, 9, -25, -3, -2]"
"[-88, 37, -8, 9, -24, -1, -2]"
"[-88, 42, -11, 9, -24, -1, -2]"
"[-88, 46, -15, 9, -23, -1, -2]"
"[-88, 51, -20, 9, -16, -1, -2]"
"[-88, 55, -24, 9, -12, -1, -2]"
"[-89, 60, -28, 9, -12, -2, -2]"
"[-91, 66, -30, 9, -12, -4, -2]"
"[-91, 71, -31, 9, -12, -4, -2]"
"[-91, 74, -31, 9, -16, -4, -2]"
"[-91, 75, -31, 11, -20, -3, -2]"
"[-91, 75, -31, 11, -21, -3, -2]"
"[-91, 75, -31, 10, -21, -3, -2]"
"[-91, 75, -31, 10, -21, -3, -2]"
"[-91, 75, -31, 10, -21, -3, -2]"
"[-91, 75, -31, 10, -21, -3, -2]"
"[-91, 75, -31, 10, -21, -3, -2]"
"[-91, 75, -31, 10, -23, -3, -2]"
"[-91, 75, -31, 9, -26, -3, -2]"
"[-91, 75, -31, 5, -25, -4, -2]"
"[-91, 75, -31, 1, -23, -5, -2]"
"[-91, 75, -31, 1, -23, -5, -2]"
"[-91, 75, -31, 3, -23, -2, -2]"
"[-91, 75, -31, 2, -23, 1, -2]"
"[-91, 75, -31, -3, -23, 1, -1]"
"[-91, 75, -31, -4, -22, 1, 9]"
"[-91, 75, -31, -5, -21, 3, 27]"
"[-91, 75, -31, -5, -21, 7, 38]"
"[-91, 75, -31, -5, -21, 10, 37]"
"[-91, 75, -31, -6, -21, 8, 35]"
"[-91, 76, -32, -9, -21, 7, 32]"
"[-91, 78, -33, -11, -21, 5, 31]"
"[-91, 79, -34, -11, -19, 5, 31]"
"[-91, 80, -36, -11, -14, 5, 31]"
"[-91, 80, -37, -10, -13, 5, 31]"
"[-91, 80, -37, -10, -13, 5, 31]"
"[-91, 80, -37, -9, -13, 5, 30]"
"[-91, 80, -37, -7, -13, 5, 30]"
"[-91, 80, -37, -6, -14, 5, 30]"
"[-91, 80, -37, -6, -13, 5, 29]"
"[-91, 80, -37, -6, -13, 6, 29]"
"[-91, 80, -37, -6, -12, 6, 29]"
"[-91, 80, -37, -6, -12, 5, 29]"
"[-91, 80, -37, -6, -12, 5, 29]"
"[-91, 80, -37, -6, -12, 4, 29]"
"[-91, 80, -37, -6, -12, 4, 29]"
"[-91, 80, -37, -6, -11, 3, 29]"
"[-91, 81, -37, -6, -12, 3, 29]"
"[-91, 82, -38, -6, -10, 3, 29]"
"[-91, 82, -38, -6, -10, 3, 29]"
"[-91, 82, -38, -6, -10, 2, 29]"
"[-91, 82, -38, -6, -10, 3, 29]"
"[-91, 82, -38, -6, -11, 3, 29]"
"[-91, 82, -38, -6, -11, 3, 29]"
"[-91, 82, -38, -6, -11, 3, 29]"
"[-91, 82, -38, -6, -11, 3, 29]"
"[-91, 82, -38, -6, -11, 3, 29]"
"[-91, 82, -38, -6, -11, 3, 24]"
"[-91, 82, -38, -6, -11, 3, 15]"
"[-91, 82, -38, -6, -11, 3, 16]"
"[-91, 82, -38, -6, -11, 3, 16]"
"[-91, 82, -38, -6, -11, 3, 16]"
"[-91, 82, -38, -6, -11, 3, 16]"
"[-91, 82, -38, -6, -11, 3, 16]"
"[-91, 82, -38, -6, -11, 3, 16]"
"[-91, 82, -38, -6, -11, 3, 16]"
"[-91, 82, -38, -6, -11, 3, 16]"
"[-91, 82, -38, -6, -11, 3, 16]"
"[-91, 81, -38, -6, -11, 3, 16]"
"[-91, 81, -38, -6, -11, 3, 16]"
"[-91, 80, -38, -6, -11, 3, 16]"
"[-91, 79, -38, -6, -11, 2, 16]"
"[-91, 79, -38, -6, -11, 1, 16]"
"[-91, 78, -38, -6, -12, 0, 16]"
"[-91, 77, -38, -6, -14, 0, 16]"
"[-91, 75, -38, -5, -15, 0, 16]"
"[-91, 74, -38, -4, -15, 0, 16]"
"[-91, 73, -38, -4, -15, 0, 16]"
"[-91, 73, -38, -4, -15, 0, 16]"
